Area,Perimeter,Eccentricity,Mean Intensity,Circularity
5668.0,5668.0,0.7454452746234663,171.98447424135497,0.0022170731500280824
1866672.0,5660.0,0.8118310276430153,175.9557801263425,0.7322257790535237
